4.600000000000000533e+00 -1.576143235743684423e-01 -2.967106279019957049e-01 -3.389154829373557387e-01 -3.132975987729177958e-01 -2.957110471218439285e-01 -2.857239044236189462e-01 -2.865881768166894661e-01 -2.906413108644667620e-01 -2.895162319556489061e-01
4.700000000000000178e+00 -3.254172789494649276e-01 -3.940313680389789797e-01 -3.188036297272844877e-01 -3.245893931192150861e-01 -3.266451494100264807e-01 -3.295624196262674221e-01 -3.415784352992111139e-01 -3.352225768534374262e-01 -3.337909354842242271e-01
4.800000000000000711e+00 -4.900857805025133906e-01 -3.744632014267726405e-01 -4.276892884770494563e-01 -3.993054919161537764e-01 -3.707436339805580960e-01 -3.825725078118502598e-01 -3.824840300769305479e-01 -3.816570297337281703e-01 -3.814443922098023632e-01
4.900000000000000355e+00 -3.518759877748070530e-01 -4.101232989395021677e-01 -4.895880847272481851e-01 -4.398607865756685720e-01 -4.225973979453397922e-01 -4.330138599863002091e-01 -4.318815465977027257e-01 -4.286302728623154201e-01 -4.306081960051291180e-01
5.000000000000000000e+00 -5.182851319854634431e-01 -5.551501570102189698e-01 -4.754468505988717619e-01 -4.614235841894999135e-01 -4.642084344592915524e-01 -4.814557285678337517e-01 -4.729182559103132233e-01 -4.756973318696666730e-01 -4.765885463254797560e-01
5.100000000000000533e+00 -5.424355816084663884e-01 -5.860413605457538422e-01 -5.041137333963476852e-01 -5.400829629126665532e-01 -5.113651243066140717e-01 -5.257199350888209777e-01 -5.235392357701434962e-01 -5.224076666597785579e-01 -5.236826862798599214e-01
5.200000000000000178e+00 -5.660878189970817154e-01 -6.342133362923332296e-01 -6.020429608915603970e-01 -5.801478942779231263e-01 -5.655929972404100115e-01 -5.720942243864959309e-01 -5.711884683170741495e-01 -5.678928764293210696e-01 -5.688978571736329481e-01
5.300000000000000711e+00 -6.473861948817574152e-01 -6.111789926930674133e-01 -6.392867630376635191e-01 -6.175184127374094833e-01 -6.248180177212872000e-01 -6.148772318805846293e-01 -6.100159773542831454e-01 -6.119719137329568959e-01 -6.140666648454130572e-01
5.400000000000000355e+00 -5.815255082137800180e-01 -6.847048619079101339e-01 -6.582626835176605962e-01 -6.323306186511158389e-01 -6.634796679662665619e-01 -6.593909362210703673e-01 -6.642669213679738283e-01 -6.588193965846308453e-01 -6.592154403468951651e-01
5.500000000000000000e+00 -7.604631963949237683e-01 -6.863214591546589194e-01 -6.748389843697891743e-01 -7.012891246698409464e-01 -7.058970072929837691e-01 -7.019753295976270957e-01 -6.997452147325893268e-01 -7.010659011203670410e-01 -6.990895888730106478e-01
5.600000000000000533e+00 -6.570562652202971421e-01 -7.190665646558460633e-01 -7.573149186369754204e-01 -7.124657198409994896e-01 -7.590288981944961488e-01 -7.449658669001060218e-01 -7.406887710560058347e-01 -7.422831209494651361e-01 -7.403267282361382096e-01
5.700000000000000178e+00 -5.844709319705393424e-01 -8.350047819902611801e-01 -7.459183134203394294e-01 -7.828761246165611976e-01 -7.628592288669250321e-01 -7.826389135352775916e-01 -7.850065023834884581e-01 -7.799255338554393902e-01 -7.806588529733669013e-01
5.800000000000000711e+00 -9.017234315525693988e-01 -7.812480096691356568e-01 -8.375521258144602577e-01 -8.214773728840800704e-01 -8.312200372374729529e-01 -8.092292589087093369e-01 -8.225432524327815909e-01 -8.189787964819651434e-01 -8.184920819899961231e-01
5.900000000000000355e+00 -8.832690647055999600e-01 -8.087467980666918077e-01 -8.242685696523415206e-01 -8.744774685828827776e-01 -8.664189833724892376e-01 -8.520369451864008292e-01 -8.517680137094306714e-01 -8.547018708409198640e-01 -8.524472210922430238e-01
6.000000000000000000e+00 -1.111816476342196491e+00 -9.671227201037694288e-01 -9.005598437101142162e-01 -8.574818852994148255e-01 -8.952986670285952853e-01 -8.851495909801260220e-01 -8.826538165144278691e-01 -8.857752833969029238e-01 -8.855572313379970195e-01
6.100000000000000533e+00 -9.731001455028389646e-01 -8.637885194897144681e-01 -8.910034530417150211e-01 -9.140973073816838212e-01 -9.004418873558169834e-01 -9.232270813809001497e-01 -9.165496560871496667e-01 -9.117441312219779492e-01 -9.140450487955428249e-01
6.200000000000000178e+00 -8.994868208252201347e-01 -9.215945633122204494e-01 -9.433981610840944665e-01 -9.259236019634461412e-01 -9.315002063310948710e-01 -9.445522892816478056e-01 -9.368696103066755931e-01 -9.391003886632396380e-01 -9.417258547002065328e-01
6.300000000000000711e+00 -8.421433366724537795e-01 -9.135135717329867511e-01 -1.001177980395266509e+00 -9.730900811855459631e-01 -9.722329294594225235e-01 -9.676998241625003327e-01 -9.657793443808589950e-01 -9.646516228611857757e-01 -9.645865194119963570e-01
6.400000000000000355e+00 -1.067302537488655556e+00 -1.028381436669181914e+00 -1.011621872938041511e+00 -9.889207810990569003e-01 -9.768256988985641875e-01 -9.873682270264508842e-01 -9.851192437675444502e-01 -9.884097667458651149e-01 -9.877783662384229668e-01
6.500000000000000000e+00 -9.030379950882554407e-01 -1.054194264143160975e+00 -1.067345751178118141e+00 -1.005886519778103727e+00 -9.993865734354943076e-01 -1.010420003516216747e+00 -1.001888314867431573e+00 -1.006583075133238525e+00 -1.005936712432123903e+00
6.600000000000000533e+00 -9.406985000906300520e-01 -1.071519527749567269e+00 -1.024890502016547744e+00 -1.025779846127524264e+00 -1.027170586790062234e+00 -1.019091892137715227e+00 -1.018279153971159756e+00 -1.016824117788142967e+00 -1.020726835074371452e+00
6.700000000000000178e+00 -1.004755500484870723e+00 -1.063170570860657804e+00 -1.024554636403044006e+00 -1.034043818326602526e+00 -1.034553078726376141e+00 -1.031305549971377244e+00 -1.031523840779778212e+00 -1.032929307208045211e+00 -1.033320770858151771e+00
6.800000000000000711e+00 -1.116309930024584895e+00 -1.056247086285374559e+00 -1.040768459143308400e+00 -1.045693190196910649e+00 -1.043474211138657459e+00 -1.036211573844017853e+00 -1.041391880431942418e+00 -1.042752681163349404e+00 -1.042023893887369379e+00
6.900000000000000355e+00 -9.143268219712091804e-01 -1.123109096846955701e+00 -1.066247252427480863e+00 -1.054885440194164081e+00 -1.054472474485933509e+00 -1.059419419360789538e+00 -1.047546455290966128e+00 -1.049664880647179110e+00 -1.047898475384352324e+00
7.000000000000000000e+00 -1.151957521992312827e+00 -9.284167447503789417e-01 -1.056363102049588276e+00 -1.025586333231029101e+00 -1.045875438199727281e+00 -1.048814691550166600e+00 -1.049808219216686433e+00 -1.054346461759582132e+00 -1.051167934582187380e+00
7.100000000000000533e+00 -1.027264687419259470e+00 -9.971263416373494781e-01 -1.087012177647354472e+00 -1.024663611197811131e+00 -1.050853528916670721e+00 -1.050853785064643109e+00 -1.051201459499093049e+00 -1.051690647293319625e+00 -1.052688184552570627e+00
7.200000000000000178e+00 -9.979888221109816104e-01 -1.113069690104947052e+00 -1.044731773133025898e+00 -1.029237506196934548e+00 -1.047437031121112749e+00 -1.052364415836882561e+00 -1.045112236125989469e+00 -1.050828844009513929e+00 -1.049589553264670405e+00
7.300000000000000711e+00 -9.810982864377515433e-01 -9.748781712382524889e-01 -1.059140926890499657e+00 -1.043621655282150673e+00 -1.045715292683513598e+00 -1.042716998086336888e+00 -1.041816343716062132e+00 -1.047250829924321724e+00 -1.045262574330267036e+00
7.400000000000000355e+00 -1.124809147864496817e+00 -1.088930290026931758e+00 -1.058348588608047036e+00 -1.062017815821647559e+00 -1.045921225572012281e+00 -1.044876978539767354e+00 -1.033646152681257702e+00 -1.037633279222432092e+00 -1.038624355862577620e+00
7.500000000000000000e+00 -1.023097869306414331e+00 -1.004088973906632765e+00 -1.060779263645738490e+00 -1.012779083225841870e+00 -1.027586807923740686e+00 -1.021264303492719350e+00 -1.030947135050265917e+00 -1.031505129494788342e+00 -1.028435819909462534e+00
7.600000000000000533e+00 -8.527953618304401351e-01 -9.775657687668142248e-01 -1.008263400411911537e+00 -1.020720348719238224e+00 -1.018466199481314449e+00 -1.020226305749441842e+00 -1.013392623861981034e+00 -1.017868670920544449e+00 -1.018699393251879082e+00
7.700000000000000178e+00 -9.596570735434162280e-01 -1.096934222610080889e+00 -1.013730194256101225e+00 -1.020495275102598409e+00 -1.003501276352005478e+00 -9.977151158116183138e-01 -1.012480593263386019e+00 -1.005198883937857612e+00 -1.004633697427109507e+00
7.800000000000000711e+00 -8.587228384109280022e-01 -9.106606577646843004e-01 -9.608535875172544705e-01 -1.005387829599319272e+00 -9.940173407323534827e-01 -9.878305009140027071e-01 -9.889593351059738913e-01 -9.931533910543810517e-01 -9.905524520400640354e-01
7.900000000000000355e+00 -1.032204830851542576e+00 -9.799481882838908531e-01 -9.721450115500277489e-01 -9.751993525268719543e-01 -9.847249306069804087e-01 -9.758600995830239988e-01 -9.782529876383645462e-01 -9.812926147161253887e-01 -9.773638963928237278e-01
8.000000000000000000e+00 -7.887789871247596896e-01 -9.562499578401644218e-01 -9.758431582684893302e-01 -9.414802679192797452e-01 -9.658402594566130039e-01 -9.645827484225324433e-01 -9.611502905923646756e-01 -9.585879499081184640e-01 -9.591993448695984581e-01
8.099999999999999645e+00 -9.149755141341852083e-01 -1.003075465561516832e+00 -9.379753928190480705e-01 -9.546498375048850793e-01 -9.586236362453836035e-01 -9.461389416701918575e-01 -9.411195398775621390e-01 -9.419611290946094950e-01 -9.423005773897558113e-01
8.200000000000001066e+00 -8.378704221855444167e-01 -1.001915372777888669e+00 -9.287855009580808785e-01 -9.067348482559033362e-01 -9.234459988264388519e-01 -9.277067400777248007e-01 -9.254841134083660048e-01 -9.234067268223499214e-01 -9.233673400051987112e-01
8.300000000000000711e+00 -1.084201578425857848e+00 -1.079498424204853313e+00 -8.817310993621796378e-01 -9.050946509869129963e-01 -9.045673482156599832e-01 -9.109574415933591185e-01 -9.012861172082825556e-01 -9.065385004727307683e-01 -9.053857587315743416e-01
8.400000000000000355e+00 -9.216397848384487723e-01 -8.682886982781488072e-01 -8.486426018778113756e-01 -8.835922897466093051e-01 -8.854177761039315753e-01 -8.889210233869477840e-01 -8.860791322474432796e-01 -8.883866304040943795e-01 -8.869382366871574330e-01
8.500000000000000000e+00 -8.504776089458473409e-01 -8.334094661841150442e-01 -8.515422881756520290e-01 -8.526049591467594890e-01 -8.616332372949555563e-01 -8.733580068343541614e-01 -8.690252934871508517e-01 -8.671747186993371548e-01 -8.689480931997937141e-01
8.599999999999999645e+00 -9.066438083076637788e-01 -9.446762962813752829e-01 -8.817759541247276456e-01 -8.528972044132822061e-01 -8.424134111962154892e-01 -8.468713099483385909e-01 -8.496807991551487138e-01 -8.499305151012932491e-01 -8.512495957790622292e-01
8.700000000000001066e+00 -8.931000732157187150e-01 -9.191770595849536596e-01 -8.209261842690487310e-01 -8.393671779632341234e-01 -8.309246382846185996e-01 -8.380926695995492004e-01 -8.354771885540772658e-01 -8.326351024724204519e-01 -8.372504930986530702e-01
8.800000000000000711e+00 -8.137403834228746913e-01 -7.804419326072180585e-01 -8.159012009825260536e-01 -8.440987514597672048e-01 -8.175221346559199409e-01 -8.252686072914501292e-01 -8.209174166574849663e-01 -8.215513160639750234e-01 -8.210220287449522258e-01
8.900000000000000355e+00 -7.342698946595516141e-01 -7.788998034735795661e-01 -8.375647366161084184e-01 -8.083851425182917438e-01 -8.182050782206372608e-01 -8.018463545593534914e-01 -8.082253352717790884e-01 -8.085023673058283622e-01 -8.048522542342165798e-01
9.000000000000000000e+00 -5.428092678099465385e-01 -8.642192224838164405e-01 -8.379974714790038304e-01 -7.933294484467309227e-01 -8.033243289635353390e-01 -7.979802153434405465e-01 -7.956611861833302601e-01 -7.939322070210400595e-01 -7.935871248412784684e-01
9.099999999999999645e+00 -9.034463445538878368e-01 -6.739601794000151802e-01 -7.740127740373370369e-01 -7.800394659933473918e-01 -7.716691225714366054e-01 -7.864395318186641060e-01 -7.811627530930365104e-01 -7.817732481395996968e-01 -7.813572306955870461e-01
9.200000000000001066e+00 -6.190672382743852564e-01 -7.513255995324404912e-01 -7.155169334460355079e-01 -7.689296447456116512e-01 -7.692977679303353300e-01 -7.739031964712255185e-01 -7.772077969114986606e-01 -7.735476661804969734e-01 -7.736330135165015998e-01
9.300000000000000711e+00 -8.139497913914046645e-01 -7.338284245969437514e-01 -7.632565177249872601e-01 -7.794293509913478024e-01 -7.525322202088263746e-01 -7.705546873814651532e-01 -7.689634069128199467e-01 -7.685828945406981694e-01 -7.653210511103374358e-01
9.400000000000000355e+00 -8.045296352134262419e-01 -7.481756827491438111e-01 -7.775636693113198161e-01 -7.706485826289919405e-01 -7.664612822694127914e-01 -7.631940092526462438e-01 -7.622096607786892353e-01 -7.596503785251170759e-01 -7.600804768146072199e-01
9.500000000000000000e+00 -5.635689293712854431e-01 -7.251995213076236624e-01 -8.109704558935240115e-01 -7.383269405500196836e-01 -7.698207477026283163e-01 -7.586864222403001401e-01 -7.602856194732927619e-01 -7.583992709868309090e-01 -7.585780525955339026e-01
9.600000000000001421e+00 -8.184266977408446442e-01 -6.601661099055127213e-01 -7.409139776540302202e-01 -7.294805636474255284e-01 -7.524781451638963281e-01 -7.490205532896826446e-01 -7.551221760112181158e-01 -7.577817998063584026e-01 -7.566663905650864441e-01
9.700000000000001066e+00 -9.238919413440160877e-01 -7.244957233995358292e-01 -7.832880248269705747e-01 -7.780554213227927063e-01 -7.555462601037851167e-01 -7.573483301299630543e-01 -7.598939988442393600e-01 -7.588954065706494667e-01 -7.620197457210859948e-01
9.800000000000000711e+00 -7.604249152032124259e-01 -7.191604721252500276e-01 -7.533889741205719304e-01 -7.451171250008794544e-01 -7.624550332413559950e-01 -7.606822498980571057e-01 -7.650664742364513549e-01 -7.651422509197859378e-01 -7.659753578233652327e-01
9.900000000000000355e+00 -8.085465822158450777e-01 -7.946343504129307345e-01 -8.278330284607335887e-01 -7.411771394682146186e-01 -7.752159705564658498e-01 -7.661665735895181184e-01 -7.716061418653258341e-01 -7.709266602476494423e-01 -7.711520221179742896e-01
1.000000000000000000e+01 -7.477648518037186554e-01 -7.859438499505277953e-01 -7.284619831105078047e-01 -7.813317099098107121e-01 -7.936743199920532899e-01 -7.806689448882461191e-01 -7.799376731883064240e-01 -7.816655696706146239e-01 -7.819747099006074675e-01
